0.147400	0.134827
0.147600	0.135027
0.147800	0.135227
0.148000	0.135427
0.148200	0.135627
0.148400	0.135827
0.148600	0.136027
0.148800	0.136227
0.149000	0.136427
0.149200	0.136627
0.149400	0.136827
0.149600	0.137027
0.149800	0.137227
0.150000	0.137427
0.150200	0.137628
0.150400	0.137828
0.150600	0.138028
0.150800	0.138228
0.151000	0.138428
0.151200	0.138628
0.151400	0.138828
0.151600	0.139028
0.151800	0.139228
0.152000	0.139428
0.152200	0.139628
0.152400	0.139828
0.152600	0.140028
0.152800	0.140228
0.153000	0.140428
0.153200	0.140628
0.153400	0.140828
0.153600	0.141028
0.153800	0.141228
0.154000	0.141428
0.154200	0.141628
0.154400	0.141828
0.154600	0.142028
0.154800	0.142228
0.155000	0.142428
0.155200	0.142629
0.155400	0.142829
0.155600	0.143029
0.155800	0.143229
0.156000	0.143429
0.156200	0.143629
0.156400	0.143829
0.156600	0.144029
0.156800	0.144229
0.157000	0.144429
0.157200	0.144629
0.157400	0.144829
0.157600	0.145029
0.157800	0.145229
0.158000	0.145429
0.158200	0.145629
0.158400	0.145829
0.158600	0.146029
0.158800	0.146229
0.159000	0.146429
0.159200	0.146629
0.159400	0.146829
0.159600	0.147029
0.159800	0.147229
0.160000	0.147429
0.160200	0.147630
0.160400	0.147830
0.160600	0.148030
0.160800	0.148230
0.161000	0.148430
0.161200	0.148630
0.161400	0.148830
0.161600	0.149030
0.161800	0.149230
0.162000	0.149430
0.162200	0.149630
0.162400	0.149830
0.162600	0.150030
0.162800	0.150230
0.163000	0.150430
0.163200	0.150630
0.163400	0.150830
0.163600	0.151030
0.163800	0.151230
0.164000	0.151430
0.164200	0.151630
0.164400	0.151830
0.164600	0.152030
0.164800	0.152230
0.165000	0.152430
0.165200	0.152631
0.165400	0.152831
0.165600	0.153031
0.165800	0.153231
0.166000	0.153431
0.166200	0.153631
0.166400	0.153831
0.166600	0.154031
0.166800	0.154231
0.167000	0.154431
0.167200	0.154631
0.167400	0.154831
0.167600	0.155031
0.167800	0.155231
0.168000	0.155431
0.168200	0.155631
0.168400	0.155831
0.168600	0.156031
0.168800	0.156231
0.169000	0.156431
0.169200	0.156631
0.169400	0.156831
0.169600	0.157031
0.169800	0.157231
0.170000	0.157431
0.170200	0.157632
0.170400	0.157832
0.170600	0.158032
0.170800	0.158232
0.171000	0.158432
0.171200	0.158632
0.171400	0.158832
0.171600	0.159032
0.171800	0.159232
0.172000	0.159432
0.172200	0.159632
0.172400	0.159832
0.172600	0.160032
0.172800	0.160232
0.173000	0.160432
0.173200	0.160632
0.173400	0.160832
0.173600	0.161032
0.173800	0.161232
0.174000	0.161432
0.174200	0.161632
0.174400	0.161832
0.174600	0.162032
0.174800	0.162232
0.175000	0.162432
0.175200	0.162633
0.175400	0.162833
0.175600	0.163033
0.175800	0.163233
0.176000	0.163433
0.176200	0.163633
0.176400	0.163833
0.176600	0.164033
0.176800	0.164233
0.177000	0.164433
0.177200	0.164633
0.177400	0.164833
0.177600	0.165033
0.177800	0.165233
0.178000	0.165433
0.178200	0.165633
0.178400	0.165833
0.178600	0.166033
0.178800	0.166233
0.179000	0.166433
0.179200	0.166633
0.179400	0.166833
0.179600	0.167033
0.179800	0.167233
0.180000	0.167433
0.180200	0.167634
0.180400	0.167834
0.180600	0.168034
0.180800	0.168234
0.181000	0.168434
0.181200	0.168634
0.181400	0.168834
0.181600	0.169034
0.181800	0.169234
0.182000	0.169434
0.182200	0.169634
0.182400	0.169834
0.182600	0.170034
0.182800	0.170234
0.183000	0.170434
0.183200	0.170634
0.183400	0.170834
0.183600	0.171034
0.183800	0.171234
0.184000	0.171434
0.184200	0.171634
0.184400	0.171834
0.184600	0.172034
0.184800	0.172234
0.185000	0.172434
0.185200	0.172635
0.185400	0.172835
0.185600	0.173035
0.185800	0.173235
0.186000	0.173435
0.186200	0.173635
0.186400	0.173835
0.186600	0.174035
0.186800	0.174235
0.187000	0.174435
0.187200	0.174635
0.187400	0.174835
0.187600	0.175035
0.187800	0.175235
0.188000	0.175435
0.188200	0.175635
0.188400	0.175835
0.188600	0.176035
0.188800	0.176235
0.189000	0.176435
0.189200	0.176635
0.189400	0.176835
0.189600	0.177035
0.189800	0.177235
0.190000	0.177435
0.190200	0.177636
0.190400	0.177836
0.190600	0.178036
0.190800	0.178236
0.191000	0.178436
0.191200	0.178636
0.191400	0.178836
0.191600	0.179036
0.191800	0.179236
0.192000	0.179436
0.192200	0.179636
0.192400	0.179836
0.192600	0.180036
0.192800	0.180236
0.193000	0.180436
0.193200	0.180636
0.193400	0.180836
0.193600	0.181036
0.193800	0.181236
0.194000	0.181436
0.194200	0.181636
0.194400	0.181836
0.194600	0.182036
0.194800	0.182236
0.195000	0.182436
0.195200	0.182637
0.195400	0.182837
0.195600	0.183037
0.195800	0.183237
0.196000	0.183437
0.196200	0.183637
0.196400	0.183837
0.196600	0.184037
0.196800	0.184237
0.197000	0.184437
0.197200	0.184637
0.197400	0.184837
0.197600	0.185037
0.197800	0.185237
0.198000	0.185437
0.198200	0.185637
0.198400	0.185837
0.198600	0.186037
0.198800	0.186237
0.199000	0.186437
0.199200	0.186637
0.199400	0.186837
0.199600	0.187037
0.199800	0.187237
